m_phi(GeV),sin_theta^2,Q_phi,C_phiN,G_phi,xi,P_esc,V_SN,F,lambda_phi,energy loss rate
0.0198069,5.78446e-12,9.34463e-13,5.47446e-09,0.446417,0.851472,0.956512,4.18879e+18,1.02283e+11,2.24929e+07,1.17966e+54
0.00179825,5.57261e-10,1.05394e-10,5.37327e-08,0.446417,0.996843,0.0138006,4.18879e+18,1.04209e+10,233480,1.91963e+54
0.00265789,1.41054e-12,2.66027e-13,2.70335e-09,0.446417,0.994059,0.989217,4.18879e+18,2.0713e+11,9.22408e+07,3.47314e+53
0.00126379,3.33575e-11,6.31652e-12,1.31464e-08,0.446417,0.998057,0.773847,4.18879e+18,4.2593e+10,3.90045e+06,6.45114e+54
0.0572219,4.79523e-10,4.20054e-11,4.98441e-08,0.446417,0.461708,0.0250647,4.18879e+18,1.12339e+10,271331,1.38954e+54
0.0390375,3.26326e-12,3.96632e-13,4.11183e-09,0.446417,0.640629,0.975228,4.18879e+18,1.36179e+11,3.98709e+07,5.10502e+53
0.0387438,8.69615e-13,1.06215e-13,2.12262e-09,0.446417,0.643771,0.993338,4.18879e+18,2.63798e+11,1.49617e+08,1.39248e+53
0.0241577,3.07868e-10,4.69775e-11,3.99385e-08,0.446417,0.80426,0.0938153,4.18879e+18,1.40202e+10,422614,5.81658e+54
0.0100305,6.60282e-12,1.18579e-12,5.8489e-09,0.446417,0.946562,0.950516,4.18879e+18,9.57349e+10,1.97051e+07,1.48755e+54
0.00443707,1.09059e-10,2.0399e-11,2.37707e-08,0.446417,0.985864,0.432477,4.18879e+18,2.35561e+10,1.19301e+06,1.16433e+55
0.0136973,1.43562e-11,2.48835e-12,8.6244e-09,0.446417,0.913575,0.895525,4.18879e+18,6.49256e+10,9.06296e+06,2.94099e+54
0.00108338,1.07726e-12,2.04053e-13,2.36249e-09,0.446417,0.998371,0.991754,4.18879e+18,2.37014e+11,1.20778e+08,2.67086e+53
0.00162275,1.36577e-11,2.5842e-12,8.41197e-09,0.446417,0.997288,0.900351,4.18879e+18,6.65652e+10,9.52648e+06,3.07072e+54
0.0349847,3.07535e-12,3.99381e-13,3.99169e-09,0.446417,0.684486,0.976638,4.18879e+18,1.40277e+11,4.23072e+07,5.14784e+53
0.00413145,4.01067e-10,7.51392e-11,4.55846e-08,0.446417,0.987463,0.0458408,4.18879e+18,1.22836e+10,324408,4.54592e+54
0.00107676,1.12905e-10,2.13864e-11,2.41861e-08,0.446417,0.998382,0.419887,4.18879e+18,2.31515e+10,1.15238e+06,1.18515e+55
0.00892585,2.45135e-10,4.44421e-11,3.56379e-08,0.446417,0.955567,0.151962,4.18879e+18,1.5712e+10,530767,8.91319e+54
0.0462999,7.91511e-11,8.48746e-12,2.02506e-08,0.446417,0.565187,0.544197,4.18879e+18,2.76507e+10,1.64381e+06,6.0959e+54
0.00830143,4.72233e-13,8.60496e-14,1.56418e-09,0.446417,0.960425,0.996377,4.18879e+18,3.57978e+11,2.75519e+08,1.13156e+53
0.00334322,2.23669e-10,4.20641e-11,3.40418e-08,0.446417,0.991238,0.179228,4.18879e+18,1.64487e+10,581706,9.94993e+54
0.00616243,1.00021e-11,1.85137e-12,7.19873e-09,0.446417,0.975601,0.926004,4.18879e+18,7.77838e+10,1.30082e+07,2.26261e+54
0.0802244,9.45533e-12,5.18229e-13,6.99919e-09,0.446417,0.288879,0.929886,4.18879e+18,8.00013e+10,1.37604e+07,6.35997e+53
0.00105717,6.00464e-11,1.13743e-11,1.76381e-08,0.446417,0.998413,0.630333,4.18879e+18,3.17462e+10,2.16681e+06,9.46236e+54
0.062385,1.46489e-11,1.16041e-12,8.71188e-09,0.446417,0.41752,0.893495,4.18879e+18,6.42736e+10,8.88187e+06,1.36838e+54
0.0014574,4.03194e-13,7.63181e-14,1.44533e-09,0.446417,0.997666,0.996906,4.18879e+18,3.87417e+11,3.22697e+08,1.00412e+53
0.0477756,2.04806e-11,2.13891e-12,1.0301e-08,0.446417,0.550455,0.85433,4.18879e+18,5.43581e+10,6.35282e+06,2.4117e+54
0.0110737,1.51158e-12,2.68899e-13,2.7985e-09,0.446417,0.937623,0.988449,4.18879e+18,2.00087e+11,8.60749e+07,3.5079e+53
0.00106022,1.75702e-10,3.32823e-11,3.01716e-08,0.446417,0.998408,0.259132,4.18879e+18,1.85587e+10,740512,1.13825e+55
0.00479947,9.43578e-11,1.76136e-11,2.21105e-08,0.446417,0.983877,0.484213,4.18879e+18,2.53248e+10,1.37889e+06,1.12561e+55
0.0102496,1.01594e-11,1.82095e-12,7.25509e-09,0.446417,0.944718,0.924885,4.18879e+18,7.71795e+10,1.28068e+07,2.22274e+54
0.0254005,2.17829e-11,3.26718e-12,1.06235e-08,0.446417,0.790548,0.845832,4.18879e+18,5.27081e+10,5.97301e+06,3.64721e+54
0.0517845,1.21619e-11,1.18045e-12,7.93799e-09,0.446417,0.511585,0.910745,4.18879e+18,7.05398e+10,1.06981e+07,1.41889e+54
0.0545164,1.23115e-12,1.13546e-13,2.52561e-09,0.446417,0.486105,0.99058,4.18879e+18,2.21707e+11,1.05681e+08,1.48445e+53
0.00821015,1.10232e-11,2.01009e-12,7.55726e-09,0.446417,0.961121,0.918765,4.18879e+18,7.40936e+10,1.18032e+07,2.43738e+54
0.0444991,7.39225e-10,8.18299e-11,6.18868e-08,0.446417,0.583454,0.00340513,4.18879e+18,9.04788e+09,176008,3.67747e+53
0.0256448,8.26381e-12,1.23524e-12,6.54334e-09,0.446417,0.787845,0.938455,4.18879e+18,8.55746e+10,1.57445e+07,1.52992e+54
0.0567492,5.41841e-12,4.78963e-13,5.29841e-09,0.446417,0.465909,0.959202,4.18879e+18,1.05682e+11,2.40125e+07,6.06339e+53
0.0140296,7.556e-10,1.30511e-10,6.25685e-08,0.446417,0.91039,0.0030043,4.18879e+18,8.9493e+09,172193,5.17483e+53
0.00634306,2.35066e-12,4.34574e-13,3.48983e-09,0.446417,0.974416,0.982095,4.18879e+18,1.6045e+11,5.53501e+07,5.63275e+53
0.00471612,7.47933e-12,1.39681e-12,6.22502e-09,0.446417,0.984342,0.944135,4.18879e+18,8.99505e+10,1.73959e+07,1.74051e+54
0.0090321,1.7752e-12,3.21554e-13,3.03273e-09,0.446417,0.954723,0.986448,4.18879e+18,1.84634e+11,7.32928e+07,4.18631e+53
0.00687401,8.9099e-12,1.64113e-12,6.79432e-09,0.446417,0.970825,0.933811,4.18879e+18,8.24136e+10,1.46028e+07,2.02258e+54
0.0442144,4.73651e-10,5.26937e-11,4.9538e-08,0.446417,0.586369,0.0262265,4.18879e+18,1.13033e+10,274694,1.82391e+54
0.0109014,2.08522e-11,3.7154e-12,1.03941e-08,0.446417,0.939127,0.851911,4.18879e+18,5.38715e+10,6.23959e+06,4.17737e+54
0.0231606,2.77806e-10,4.29674e-11,3.79385e-08,0.446417,0.815206,0.118203,4.18879e+18,1.47592e+10,468346,6.70303e+54
0.0594898,6.53966e-11,5.48302e-12,1.84072e-08,0.446417,0.441912,0.604873,4.18879e+18,3.04199e+10,1.98954e+06,4.37712e+54
0.00109378,9.77957e-11,1.85239e-11,2.25097e-08,0.446417,0.998354,0.471591,4.18879e+18,2.48757e+10,1.33042e+06,1.15293e+55
0.0429604,9.24421e-12,1.0511e-12,6.92061e-09,0.446417,0.599303,0.931406,4.18879e+18,8.09096e+10,1.40747e+07,1.29207e+54
0.0351271,2.66614e-12,3.45451e-13,3.71664e-09,0.446417,0.682928,0.979715,4.18879e+18,1.50659e+11,4.88008e+07,4.46673e+53
0.00494094,2.05045e-12,3.82441e-13,3.25937e-09,0.446417,0.983075,0.984364,4.18879e+18,1.71795e+11,6.34542e+07,4.96848e+53
0.00302505,1.8254e-11,3.43767e-12,9.72498e-09,0.446417,0.992606,0.869098,4.18879e+18,5.75779e+10,7.12771e+06,3.94309e+54
0.0291051,8.05848e-13,1.14583e-13,2.04332e-09,0.446417,0.74944,0.993825,4.18879e+18,2.74037e+11,1.61456e+08,1.50291e+53
0.00265759,4.22626e-13,7.97073e-14,1.47975e-09,0.446417,0.99406,0.996757,4.18879e+18,3.78405e+11,3.07859e+08,1.04855e+53
0.00360107,9.50291e-12,1.78504e-12,7.01678e-09,0.446417,0.990061,0.929565,4.18879e+18,7.98007e+10,1.36915e+07,2.18993e+54
0.00196547,6.51124e-12,1.23088e-12,5.8082e-09,0.446417,0.996377,0.951187,4.18879e+18,9.64058e+10,1.99823e+07,1.5452e+54
0.0263291,7.08412e-10,1.04871e-10,6.05832e-08,0.446417,0.780266,0.00431677,4.18879e+18,9.24256e+09,183664,5.97476e+53
0.00684636,8.99842e-10,1.65776e-10,6.82799e-08,0.446417,0.971016,0.000991586,4.18879e+18,8.20072e+09,144591,2.16948e+53
0.0056701,3.91527e-10,7.27031e-11,4.50392e-08,0.446417,0.978729,0.0493276,4.18879e+18,1.24324e+10,332313,4.73311e+54
0.00562417,6.35223e-13,1.17989e-13,1.81415e-09,0.446417,0.979013,0.99513,4.18879e+18,3.08654e+11,2.04825e+08,1.54962e+53
0.010823,6.30914e-10,1.12496e-10,5.71735e-08,0.446417,0.939808,0.00783397,4.18879e+18,9.79378e+09,206224,1.16312e+54
0.0070204,9.53143e-13,1.75377e-13,2.22223e-09,0.446417,0.969807,0.992701,4.18879e+18,2.51974e+11,1.36506e+08,2.2977e+53
0.0385117,2.54064e-10,3.11515e-11,3.62812e-08,0.446417,0.646259,0.141853,4.18879e+18,1.54335e+10,512112,5.83204e+54
0.00684062,1.24036e-10,2.28519e-11,2.53504e-08,0.446417,0.971055,0.385449,4.18879e+18,2.20882e+10,1.04896e+06,1.1625e+55
0.0728433,2.22987e-12,1.4285e-13,3.39898e-09,0.446417,0.337653,0.983003,4.18879e+18,1.64739e+11,5.83485e+07,1.85327e+53
0.0674889,1.77821e-12,1.27168e-13,3.0353e-09,0.446417,0.376936,0.986423,4.18879e+18,1.84478e+11,7.31687e+07,1.65556e+53
0.0307455,8.26207e-11,1.14623e-11,2.06897e-08,0.446417,0.731228,0.529894,4.18879e+18,2.70639e+10,1.57478e+06,8.01609e+54
0.00181777,1.43208e-10,2.70833e-11,2.72392e-08,0.446417,0.99679,0.332644,4.18879e+18,2.05566e+10,908532,1.18901e+55
0.0763105,3.44914e-10,2.05467e-11,4.22732e-08,0.446417,0.31398,0.0705317,4.18879e+18,1.32458e+10,377223,1.91263e+54
0.0336044,3.09885e-11,4.11338e-12,1.2671e-08,0.446417,0.699631,0.788044,4.18879e+18,4.41911e+10,4.19863e+06,4.27812e+54
0.0032741,2.14402e-12,4.03338e-13,3.33291e-09,0.446417,0.991543,0.983656,4.18879e+18,1.68004e+11,6.06848e+07,5.2362e+53
0.0353903,4.32847e-12,5.58477e-13,4.73562e-09,0.446417,0.680053,0.967275,4.18879e+18,1.18241e+11,3.0059e+07,7.12951e+53
0.0181522,3.75015e-10,6.18238e-11,4.40792e-08,0.446417,0.868917,0.0559953,4.18879e+18,1.27031e+10,346945,4.56889e+54
0.00347205,2.03405e-10,3.82308e-11,3.24631e-08,0.446417,0.990657,0.209432,4.18879e+18,1.72486e+10,639657,1.05672e+55
0.0247924,5.91547e-10,8.94791e-11,5.5361e-08,0.446417,0.797266,0.0105996,4.18879e+18,1.01144e+10,219948,1.25174e+54
0.00118819,4.1649e-13,7.88766e-14,1.46897e-09,0.446417,0.998194,0.996804,4.18879e+18,3.81182e+11,3.12395e+08,1.03768e+53
0.0054099,5.83511e-13,1.08529e-13,1.73874e-09,0.446417,0.980321,0.995525,4.18879e+18,3.22041e+11,2.22977e+08,1.42594e+53
0.00189547,4.04755e-12,7.653e-13,4.57937e-09,0.446417,0.996577,0.96937,4.18879e+18,1.22275e+11,3.21452e+07,9.79095e+53
0.0208962,1.16063e-11,1.84928e-12,7.75456e-09,0.446417,0.839807,0.914653,4.18879e+18,7.22084e+10,1.12102e+07,2.23235e+54
0.00546365,1.3881e-12,2.58092e-13,2.68176e-09,0.446417,0.979995,0.989388,4.18879e+18,2.08797e+11,9.37318e+07,3.37012e+53
0.0143284,1.29093e-10,2.2227e-11,2.5862e-08,0.446417,0.907504,0.370745,4.18879e+18,2.16513e+10,1.00787e+06,1.08758e+55
0.0862406,7.37994e-10,3.54978e-11,6.18352e-08,0.446417,0.253524,0.00343442,4.18879e+18,9.05542e+09,176301,1.60901e+53
0.00549676,5.14255e-11,9.55966e-12,1.6323e-08,0.446417,0.979794,0.673508,4.18879e+18,3.43041e+10,2.53005e+06,8.49745e+54
0.00345763,3.37247e-10,6.33912e-11,4.18007e-08,0.446417,0.990723,0.074866,4.18879e+18,1.33956e+10,385799,6.2635e+54
0.041246,1.88514e-10,2.20752e-11,3.12523e-08,0.446417,0.617209,0.234781,4.18879e+18,1.79169e+10,690183,6.84023e+54
0.0317218,2.65636e-12,3.63074e-13,3.70982e-09,0.446417,0.72041,0.979788,4.18879e+18,1.50936e+11,4.89803e+07,4.69495e+53
0.00160331,1.24393e-10,2.35379e-11,2.53868e-08,0.446417,0.997335,0.3844,4.18879e+18,2.20565e+10,1.04595e+06,1.19414e+55
0.0215748,8.28186e-13,1.30807e-13,2.07144e-09,0.446417,0.832479,0.993654,4.18879e+18,2.70316e+11,1.57102e+08,1.71541e+53
0.00162452,4.35043e-13,8.23151e-14,1.50133e-09,0.446417,0.997284,0.996662,4.18879e+18,3.72966e+11,2.99073e+08,1.08276e+53
0.034698,3.33277e-10,4.34796e-11,4.15539e-08,0.446417,0.687624,0.0771633,4.18879e+18,1.34751e+10,390394,4.42792e+54
0.00100067,6.76873e-12,1.28228e-12,5.92193e-09,0.446417,0.998499,0.949307,4.18879e+18,9.45543e+10,1.92221e+07,1.60655e+54
0.00563488,9.67015e-11,1.79606e-11,2.23834e-08,0.446417,0.978947,0.475568,4.18879e+18,2.5016e+10,1.34548e+06,1.12729e+55
0.00846004,3.30736e-11,6.01897e-12,1.30903e-08,0.446417,0.959208,0.775532,4.18879e+18,4.27755e+10,3.93394e+06,6.16064e+54
0.0245396,4.34446e-12,6.59452e-13,4.74436e-09,0.446417,0.800054,0.967158,4.18879e+18,1.18023e+11,2.99484e+07,8.41753e+53
0.00565955,3.99753e-11,7.42355e-12,1.43915e-08,0.446417,0.978794,0.735467,4.18879e+18,3.8908e+10,3.25475e+06,7.20574e+54
0.001071,1.36588e-12,2.58728e-13,2.66021e-09,0.446417,0.998391,0.989557,4.18879e+18,2.10488e+11,9.52565e+07,3.379e+53
0.00732924,6.89392e-12,1.26561e-12,5.97644e-09,0.446417,0.967622,0.948392,4.18879e+18,9.36919e+10,1.88731e+07,1.58414e+54
0.0937945,7.1087e-12,2.89091e-13,6.06882e-09,0.446417,0.214346,0.946811,4.18879e+18,9.22657e+10,1.83028e+07,3.61245e+53
0.00721105,3.07014e-12,5.64118e-13,3.98831e-09,0.446417,0.968464,0.976679,4.18879e+18,1.40396e+11,4.2379e+07,7.27153e+53
0.0036535,3.01961e-12,5.67066e-13,3.95535e-09,0.446417,0.989815,0.977059,4.18879e+18,1.41566e+11,4.30882e+07,7.31236e+53
0.0067242,5.75366e-11,1.0609e-11,1.72656e-08,0.446417,0.971854,0.642604,4.18879e+18,3.24312e+10,2.26133e+06,8.99748e+54
0.0222163,9.96609e-11,1.56091e-11,2.27233e-08,0.446417,0.825515,0.464851,4.18879e+18,2.46418e+10,1.30552e+06,9.57627e+54
0.00538742,4.1509e-12,7.72145e-13,4.63746e-09,0.446417,0.980456,0.9686,4.18879e+18,1.20744e+11,3.13449e+07,9.87068e+53
0.0170675,7.19893e-12,1.20212e-12,6.10722e-09,0.446417,0.880137,0.94617,4.18879e+18,9.16856e+10,1.80734e+07,1.50114e+54
0.00533641,1.93586e-11,3.60218e-12,1.00149e-08,0.446417,0.980762,0.861751,4.18879e+18,5.59112e+10,6.72103e+06,4.09685e+54
0.00896945,4.59025e-10,8.31895e-11,4.87672e-08,0.446417,0.955221,0.0293606,4.18879e+18,1.1482e+10,283448,3.22357e+54
0.00155938,1.47677e-11,2.79465e-12,8.74713e-09,0.446417,0.997438,0.892702,4.18879e+18,6.40146e+10,8.81042e+06,3.29259e+54
0.079596,3.00638e-12,1.67008e-13,3.94667e-09,0.446417,0.292796,0.977152,4.18879e+18,1.41877e+11,4.32778e+07,2.15379e+53
0.00656012,1.09749e-10,2.02594e-11,2.38457e-08,0.446417,0.972967,0.430189,4.18879e+18,2.3482e+10,1.18552e+06,1.15024e+55
0.0847475,3.97032e-12,1.97316e-13,4.53547e-09,0.446417,0.261944,0.969936,4.18879e+18,1.23459e+11,3.27705e+07,2.52587e+53
0.0106349,2.72841e-12,4.87334e-13,3.75979e-09,0.446417,0.941431,0.979247,4.18879e+18,1.48929e+11,4.7687e+07,6.29829e+53
0.0237973,1.34199e-10,2.05783e-11,2.63684e-08,0.446417,0.808223,0.356465,4.18879e+18,2.12354e+10,969527,9.68122e+54
0.024036,9.76245e-12,1.49213e-12,7.11195e-09,0.446417,0.8056,0.927707,4.18879e+18,7.87328e+10,1.33275e+07,1.82693e+54
0.00576251,1.31233e-12,2.43545e-13,2.60754e-09,0.446417,0.978153,0.989964,4.18879e+18,2.1474e+11,9.91436e+07,3.18202e+53
0.0124561,6.22185e-13,1.09216e-13,1.79543e-09,0.446417,0.925208,0.995229,4.18879e+18,3.11871e+11,2.09117e+08,1.43455e+53
0.0426244,9.17128e-13,1.04888e-13,2.17984e-09,0.446417,0.602792,0.992975,4.18879e+18,2.56874e+11,1.41866e+08,1.37457e+53
0.00216502,2.34567e-10,4.43154e-11,3.48612e-08,0.446417,0.995771,0.164828,4.18879e+18,1.60621e+10,554680,9.64027e+54
0.0825492,2.38527e-11,1.24344e-12,1.11168e-08,0.446417,0.274763,0.832449,4.18879e+18,5.03694e+10,5.4547e+06,1.36611e+54
0.00123054,1.27558e-11,2.41556e-12,8.12949e-09,0.446417,0.998118,0.906613,4.18879e+18,6.88781e+10,1.02e+07,2.89031e+54
0.0202752,1.44713e-10,2.32407e-11,2.73819e-08,0.446417,0.846472,0.328796,4.18879e+18,2.04495e+10,899087,1.0085e+55
0.00235888,1.50097e-10,2.83389e-11,2.78866e-08,0.446417,0.995133,0.315489,4.18879e+18,2.00793e+10,866834,1.17997e+55
0.0799981,1.22765e-11,6.76129e-13,7.97531e-09,0.446417,0.290285,0.909934,4.18879e+18,7.02097e+10,1.05982e+07,8.11976e+53
0.00155026,4.31445e-11,8.16487e-12,1.49511e-08,0.446417,0.997459,0.717772,4.18879e+18,3.74518e+10,3.01567e+06,7.73463e+54
0.00302653,8.55799e-12,1.61167e-12,6.65879e-09,0.446417,0.9926,0.936341,4.18879e+18,8.40909e+10,1.52033e+07,1.99165e+54
0.0241162,1.32476e-11,2.02259e-12,8.28471e-09,0.446417,0.804718,0.903185,4.18879e+18,6.75876e+10,9.82139e+06,2.41095e+54
0.0392942,2.63245e-10,3.18591e-11,3.69309e-08,0.446417,0.637888,0.132186,4.18879e+18,1.51619e+10,494252,5.55805e+54
0.00998173,9.47281e-12,1.70194e-12,7.00566e-09,0.446417,0.94697,0.929778,4.18879e+18,7.99274e+10,1.3735e+07,2.08846e+54
0.00257694,6.25702e-11,1.18043e-11,1.8005e-08,0.446417,0.99436,0.618222,4.18879e+18,3.10994e+10,2.07942e+06,9.63136e+54
0.00104376,1.92413e-12,3.64486e-13,3.15738e-09,0.446417,0.998434,0.98532,4.18879e+18,1.77345e+11,6.762e+07,4.73983e+53
0.042495,6.77298e-12,7.76329e-13,5.92379e-09,0.446417,0.604139,0.949268,4.18879e+18,9.45246e+10,1.92101e+07,9.7261e+53
0.0017508,2.33234e-12,4.41166e-13,3.47621e-09,0.446417,0.996968,0.982234,4.18879e+18,1.61079e+11,5.57849e+07,5.71901e+53
0.0358077,1.22283e-12,1.56719e-13,2.51706e-09,0.446417,0.6755,0.990644,4.18879e+18,2.2246e+11,1.064e+08,2.049e+53
0.0299669,8.49167e-11,1.192e-11,2.09752e-08,0.446417,0.739868,0.520625,4.18879e+18,2.66955e+10,1.5322e+06,8.19039e+54
0.00818505,2.86667e-11,5.22842e-12,1.2187e-08,0.446417,0.961311,0.802251,4.18879e+18,4.59459e+10,4.5387e+06,5.53585e+54
0.0869475,1.88107e-12,8.90859e-14,3.12185e-09,0.446417,0.249618,0.985642,4.18879e+18,1.79363e+11,6.91679e+07,1.15886e+53
0.00503324,6.99865e-10,1.30465e-10,6.02167e-08,0.446417,0.982545,0.00461177,4.18879e+18,9.29882e+09,185906,7.94085e+53
0.00255842,1.57144e-12,2.96483e-13,2.85337e-09,0.446417,0.994428,0.987995,4.18879e+18,1.96239e+11,8.27963e+07,3.86596e+53
0.058536,1.72673e-11,1.47477e-12,9.45848e-09,0.446417,0.450164,0.875691,4.18879e+18,5.92002e+10,7.53503e+06,1.70442e+54
0.00283365,1.73673e-11,3.27323e-12,9.48584e-09,0.446417,0.993381,0.875042,4.18879e+18,5.90295e+10,7.49163e+06,3.78015e+54
0.024643,4.7508e-12,7.20104e-13,4.96127e-09,0.446417,0.798914,0.964142,4.18879e+18,1.12863e+11,2.73869e+07,9.16304e+53
0.0167928,8.05626e-11,1.34958e-11,2.04304e-08,0.446417,0.882948,0.53836,4.18879e+18,2.74074e+10,1.61501e+06,9.58901e+54
0.0015649,1.76377e-10,3.33773e-11,3.02295e-08,0.446417,0.997425,0.25779,4.18879e+18,1.85231e+10,737677,1.13559e+55
0.026219,5.66363e-13,8.3974e-14,1.713e-09,0.446417,0.781487,0.995656,4.18879e+18,3.2688e+11,2.29728e+08,1.10346e+53
0.00173981,4.76242e-13,9.00844e-14,1.57081e-09,0.446417,0.996996,0.996346,4.18879e+18,3.56469e+11,2.732e+08,1.18458e+53
0.0399106,5.36403e-10,6.425e-11,5.27175e-08,0.446417,0.631325,0.0161911,4.18879e+18,1.06216e+10,242559,1.37295e+54
0.0024455,1.01887e-12,1.92308e-13,2.29757e-09,0.446417,0.994832,0.9922,4.18879e+18,2.43711e+11,1.277e+08,2.51826e+53
0.0047181,1.53469e-12,2.8661e-13,2.81981e-09,0.446417,0.984331,0.988274,4.18879e+18,1.98575e+11,8.47788e+07,3.73828e+53
0.0864727,7.32654e-11,3.50619e-12,1.94831e-08,0.446417,0.252236,0.569336,4.18879e+18,2.87399e+10,1.77586e+06,2.63456e+54
0.0028269,2.9541e-12,5.56777e-13,3.91221e-09,0.446417,0.993408,0.977551,4.18879e+18,1.43127e+11,4.40437e+07,7.18331e+53
0.00315095,6.4645e-13,1.21677e-13,1.83011e-09,0.446417,0.992076,0.995044,4.18879e+18,3.05962e+11,2.01267e+08,1.59792e+53
0.0524492,1.25606e-11,1.20419e-12,8.06705e-09,0.446417,0.505309,0.907958,4.18879e+18,6.94113e+10,1.03585e+07,1.443e+54
0.00805928,1.64416e-10,3.00168e-11,2.91864e-08,0.446417,0.962261,0.282604,4.18879e+18,1.91851e+10,791344,1.11956e+55
0.00245829,2.59286e-12,4.8937e-13,3.66521e-09,0.446417,0.994787,0.980269,4.18879e+18,1.52773e+11,5.018e+07,6.3312e+53
0.00564625,1.54902e-11,2.87682e-12,8.95855e-09,0.446417,0.978877,0.887757,4.18879e+18,6.25039e+10,8.39948e+06,3.37063e+54
0.0325136,4.29254e-12,5.7958e-13,4.71593e-09,0.446417,0.711656,0.967543,4.18879e+18,1.18735e+11,3.03106e+07,7.40095e+53
0.00617386,1.23088e-10,2.27816e-11,2.52533e-08,0.446417,0.975526,0.388269,4.18879e+18,2.21731e+10,1.05704e+06,1.1674e+55
0.0755454,5.36026e-11,3.24506e-12,1.66649e-08,0.446417,0.319087,0.662262,4.18879e+18,3.36002e+10,2.4273e+06,2.83633e+54
0.00169038,8.25482e-13,1.56165e-13,2.06806e-09,0.446417,0.997122,0.993676,4.18879e+18,2.70758e+11,1.57616e+08,2.04801e+53
0.0043529,7.18108e-13,1.34379e-13,1.92888e-09,0.446417,0.986311,0.994496,4.18879e+18,2.90295e+11,1.81184e+08,1.76376e+53
0.00142313,4.40661e-11,8.34162e-12,1.51099e-08,0.446417,0.997739,0.712706,4.18879e+18,3.70581e+10,2.9526e+06,7.8463e+54
0.0147883,8.41867e-12,1.44235e-12,6.60437e-09,0.446417,0.903021,0.937341,4.18879e+18,8.47839e+10,1.54549e+07,1.78431e+54
0.0159967,7.2185e-10,1.22028e-10,6.11551e-08,0.446417,0.891016,0.00389392,4.18879e+18,9.15612e+09,180244,6.27122e+53
0.00148849,9.16023e-11,1.73377e-11,2.17853e-08,0.446417,0.997598,0.494582,4.18879e+18,2.57029e+10,1.42037e+06,1.1317e+55
0.0012571,2.54826e-10,4.8254e-11,3.63355e-08,0.446417,0.998069,0.141062,4.18879e+18,1.54104e+10,510581,8.98353e+54
0.00166999,7.62636e-12,1.44283e-12,6.28591e-09,0.446417,0.997173,0.94307,4.18879e+18,8.90793e+10,1.70605e+07,1.79582e+54
0.0125197,3.97136e-12,6.96679e-13,4.53607e-09,0.446417,0.924623,0.969937,4.18879e+18,1.23443e+11,3.27619e+07,8.91826e+53
0.00780164,5.85598e-12,1.07124e-12,5.5082e-09,0.446417,0.964183,0.955989,4.18879e+18,1.01656e+11,2.22182e+07,1.35159e+54
0.0645124,7.3147e-12,5.55437e-13,6.15613e-09,0.446417,0.40023,0.945319,4.18879e+18,9.09571e+10,1.77874e+07,6.92974e+53
0.0140725,3.06144e-12,5.28549e-13,3.98265e-09,0.446417,0.909977,0.976744,4.18879e+18,1.40596e+11,4.24994e+07,6.8135e+53
0.0413624,1.52676e-11,1.78431e-12,8.89396e-09,0.446417,0.615986,0.889263,4.18879e+18,6.29578e+10,8.52191e+06,2.09414e+54
0.00714271,2.89026e-10,5.31332e-11,3.86971e-08,0.446417,0.968948,0.10845,4.18879e+18,1.44699e+10,450165,7.60503e+54
0.0157642,1.77456e-11,3.00775e-12,9.5886e-09,0.446417,0.893349,0.872496,4.18879e+18,5.83968e+10,7.33191e+06,3.46345e+54
0.0485685,8.93913e-10,9.20301e-11,6.80546e-08,0.446417,0.542632,0.00103674,4.18879e+18,8.22787e+09,145550,1.25923e+53
0.0272283,2.04194e-10,2.98419e-11,3.2526e-08,0.446417,0.770291,0.208138,4.18879e+18,1.72153e+10,637186,8.1975e+54
0.00255126,5.00659e-11,9.44616e-12,1.61057e-08,0.446417,0.994454,0.680586,4.18879e+18,3.47668e+10,2.59876e+06,8.4848e+54
0.0702959,1.61686e-12,1.09185e-13,2.89432e-09,0.446417,0.355926,0.987647,4.18879e+18,1.93463e+11,8.04703e+07,1.4232e+53
0.0411005,2.74683e-10,3.22455e-11,3.77247e-08,0.446417,0.61874,0.121058,4.18879e+18,1.48429e+10,473670,5.1519e+54
0.00208609,1.9292e-10,3.64564e-11,3.16154e-08,0.446417,0.996017,0.227009,4.18879e+18,1.77111e+10,674420,1.09225e+55
0.00762706,1.01826e-11,1.86519e-12,7.26337e-09,0.446417,0.965467,0.924721,4.18879e+18,7.70915e+10,1.27777e+07,2.27634e+54
0.0114791,1.82374e-10,3.23191e-11,3.07391e-08,0.446417,0.934046,0.246165,4.18879e+18,1.8216e+10,713422,1.05e+55
0.00252347,2.3897e-10,4.50921e-11,3.51869e-08,0.446417,0.994555,0.159343,4.18879e+18,1.59134e+10,544459,9.48279e+54
0.024258,4.21082e-11,6.41646e-12,1.47704e-08,0.446417,0.803157,0.723493,4.18879e+18,3.79098e+10,3.08989e+06,6.1268e+54
0.029287,1.21207e-11,1.71878e-12,7.92452e-09,0.446417,0.747419,0.911041,4.18879e+18,7.06597e+10,1.07345e+07,2.06662e+54
0.00950895,2.22361e-10,4.01153e-11,3.39421e-08,0.446417,0.950876,0.181031,4.18879e+18,1.6497e+10,585128,9.58447e+54
0.00405768,5.68793e-11,1.06603e-11,1.71667e-08,0.446417,0.987838,0.645861,4.18879e+18,3.26181e+10,2.28747e+06,9.0868e+54
