m_phi(GeV),sin_theta^2,Q_phi,C_phiN,G_phi,xi,P_esc,V_SN,F,lambda_phi,energy loss rate
0.00524241,7.88901e-13,1.4688e-13,2.02172e-09,0.446417,0.981321,0.993955,4.18879e+18,2.76964e+11,1.64925e+08,1.92678e+53
0.00788324,1.98864e-12,3.63557e-13,3.20987e-09,0.446417,0.963578,0.984832,4.18879e+18,1.74444e+11,6.54262e+07,4.7254e+53
0.0763901,3.28608e-10,1.95424e-11,4.12618e-08,0.446417,0.313453,0.0799908,4.18879e+18,1.35705e+10,395942,2.06311e+54
0.0105175,8.43744e-13,1.50866e-13,2.09081e-09,0.446417,0.942438,0.993536,4.18879e+18,2.67812e+11,1.54205e+08,1.97824e+53
0.00243266,7.9472e-13,1.50007e-13,2.02916e-09,0.446417,0.994878,0.993911,4.18879e+18,2.75949e+11,1.63717e+08,1.96772e+53
0.00486933,4.08084e-11,7.61457e-12,1.45407e-08,0.446417,0.983483,0.730776,4.18879e+18,3.85088e+10,3.1883e+06,7.34401e+54
0.0512611,1.02703e-10,1.00654e-11,2.30675e-08,0.446417,0.516562,0.454116,4.18879e+18,2.42742e+10,1.26685e+06,6.03259e+54
0.0286339,9.48559e-10,1.35817e-10,7.01038e-08,0.446417,0.754676,0.000681844,4.18879e+18,7.98735e+09,137165,1.2222e+53
0.00619585,1.45184e-11,2.68672e-12,8.67299e-09,0.446417,0.975383,0.894414,4.18879e+18,6.45618e+10,8.96169e+06,3.1715e+54
0.0812698,1.65391e-11,8.86332e-13,9.25688e-09,0.446417,0.28246,0.880621,4.18879e+18,6.04895e+10,7.8668e+06,1.03012e+54
0.116012,6.71797e-10,1.63085e-11,5.89968e-08,0.446417,0.127952,0.00571878,4.18879e+18,9.49109e+09,193674,1.23089e+53
0.00174058,1.08359e-11,2.04968e-12,7.49276e-09,0.446417,0.996994,0.920091,4.18879e+18,7.47314e+10,1.20073e+07,2.48897e+54
0.0284251,2.78716e-10,4.00298e-11,3.80006e-08,0.446417,0.756996,0.117392,4.18879e+18,1.47351e+10,466817,6.20193e+54
0.0011055,5.29965e-10,1.00381e-10,5.24002e-08,0.446417,0.998335,0.0170223,4.18879e+18,1.06859e+10,245505,2.25514e+54
0.0583306,2.66496e-12,2.28514e-13,3.71582e-09,0.446417,0.451955,0.979725,4.18879e+18,1.50692e+11,4.88224e+07,2.95475e+53
0.0713385,3.57957e-10,2.36583e-11,4.3065e-08,0.446417,0.348356,0.0638372,4.18879e+18,1.30023e+10,363478,1.99324e+54
0.143685,3.46718e-10,4.26211e-12,4.23836e-08,0.446417,0.0647917,0.0695817,4.18879e+18,1.32113e+10,375260,3.91403e+53
0.00406275,5.38846e-13,1.00988e-13,1.67087e-09,0.446417,0.987812,0.995867,4.18879e+18,3.35122e+11,2.41459e+08,1.32731e+53
0.00186838,7.85237e-11,1.48482e-11,2.01702e-08,0.446417,0.996652,0.546882,4.18879e+18,2.7761e+10,1.65695e+06,1.07169e+55
0.0234448,9.38893e-13,1.44661e-13,2.20555e-09,0.446417,0.812092,0.99281,4.18879e+18,2.53879e+11,1.38577e+08,1.89548e+53
0.0711697,2.5799e-12,1.71107e-13,3.65604e-09,0.446417,0.349573,0.980365,4.18879e+18,1.53156e+11,5.0432e+07,2.21391e+53
0.00419712,9.74921e-13,1.82587e-13,2.24747e-09,0.446417,0.987125,0.992535,4.18879e+18,2.49144e+11,1.33456e+08,2.39177e+53
0.117911,8.41455e-12,1.95188e-13,6.60275e-09,0.446417,0.122263,0.937366,4.18879e+18,8.48047e+10,1.54624e+07,2.41471e+53
0.0291179,8.6776e-10,1.23362e-10,6.70516e-08,0.446417,0.749298,0.0012688,4.18879e+18,8.35094e+09,149937,2.06576e+53
0.0127268,6.98468e-10,1.22275e-10,6.01565e-08,0.446417,0.922707,0.00466164,4.18879e+18,9.30812e+09,186278,7.52284e+53
0.0384777,1.10768e-11,1.35892e-12,7.5756e-09,0.446417,0.646624,0.918385,4.18879e+18,7.39142e+10,1.17461e+07,1.64711e+54
0.00145459,5.57899e-13,1.05602e-13,1.70015e-09,0.446417,0.997672,0.995721,4.18879e+18,3.2935e+11,2.33213e+08,1.38776e+53
0.0143823,1.14212e-10,1.96534e-11,2.43257e-08,0.446417,0.906981,0.415685,4.18879e+18,2.30186e+10,1.13919e+06,1.07822e+55
0.0311009,6.82271e-12,9.41438e-13,5.94549e-09,0.446417,0.727287,0.948911,4.18879e+18,9.41796e+10,1.90701e+07,1.17902e+54
0.00109039,2.41729e-12,4.57872e-13,3.53894e-09,0.446417,0.99836,0.981593,4.18879e+18,1.58223e+11,5.38245e+07,5.9317e+53
0.0225566,3.78279e-12,5.89808e-13,4.42706e-09,0.446417,0.821808,0.971344,4.18879e+18,1.26482e+11,3.43951e+07,7.56115e+53
0.00676891,7.99851e-12,1.47436e-12,6.43745e-09,0.446417,0.971548,0.940376,4.18879e+18,8.69822e+10,1.62667e+07,1.82982e+54
0.0340751,1.02577e-10,1.35152e-11,2.30533e-08,0.446417,0.694456,0.454563,4.18879e+18,2.42891e+10,1.26841e+06,8.10812e+54
0.014746,6.87823e-12,1.17897e-12,5.96963e-09,0.446417,0.903434,0.948507,4.18879e+18,9.37987e+10,1.89161e+07,1.47586e+54
0.0876138,4.30547e-10,2.00934e-11,4.72302e-08,0.446417,0.245983,0.0365365,4.18879e+18,1.18556e+10,302196,9.68913e+53
0.00177799,1.0186e-12,1.92656e-13,2.29726e-09,0.446417,0.996896,0.992202,4.18879e+18,2.43744e+11,1.27734e+08,2.52281e+53
0.0203283,8.65988e-10,1.38983e-10,6.69831e-08,0.446417,0.845904,0.00128628,4.18879e+18,8.35948e+09,150244,2.3594e+53
0.0461168,4.71468e-10,5.07208e-11,4.94237e-08,0.446417,0.56703,0.0266807,4.18879e+18,1.13295e+10,275967,1.78603e+54
0.00374615,7.92911e-12,1.48838e-12,6.40946e-09,0.446417,0.989374,0.940878,4.18879e+18,8.73621e+10,1.64091e+07,1.84821e+54
0.0421124,4.66197e-10,5.3789e-11,4.91467e-08,0.446417,0.608129,0.0277843,4.18879e+18,1.13933e+10,279087,1.97241e+54
0.011734,4.76976e-12,8.43207e-13,4.97116e-09,0.446417,0.931769,0.964004,4.18879e+18,1.12638e+11,2.7278e+07,1.07279e+54
0.0377032,1.4576e-11,1.81125e-12,8.69019e-09,0.446417,0.654953,0.894014,4.18879e+18,6.44341e+10,8.92626e+06,2.13711e+54
0.12351,4.22433e-10,8.56e-12,4.6783e-08,0.446417,0.106804,0.0388828,4.18879e+18,1.1969e+10,308000,4.39273e+53
0.194522,2.8738e-10,9.34866e-13,3.85867e-08,0.446417,0.017146,0.109784,4.18879e+18,1.45113e+10,452743,1.35454e+53
0.181168,3.36339e-11,1.56411e-13,1.32007e-08,0.446417,0.024511,0.772165,4.18879e+18,4.24177e+10,3.8684e+06,1.59397e+53
0.0111878,4.49927e-11,7.99531e-12,1.52679e-08,0.446417,0.936622,0.707646,4.18879e+18,3.66745e+10,2.89179e+06,7.46715e+54
0.0112682,5.17983e-13,9.19773e-14,1.6382e-09,0.446417,0.935914,0.996027,4.18879e+18,3.41804e+11,2.51185e+08,1.20908e+53
0.00792252,5.70991e-11,1.04355e-11,1.71998e-08,0.446417,0.963286,0.644772,4.18879e+18,3.25552e+10,2.27866e+06,8.88021e+54
0.0630845,2.44946e-10,1.91364e-11,3.56242e-08,0.446417,0.411775,0.152171,4.18879e+18,1.57181e+10,531176,3.84322e+54
0.00317774,1.90634e-12,3.58776e-13,3.14275e-09,0.446417,0.991962,0.985455,4.18879e+18,1.7817e+11,6.82509e+07,4.66621e+53
0.066537,2.17928e-12,1.58884e-13,3.36021e-09,0.446417,0.384271,0.983389,4.18879e+18,1.6664e+11,5.9703e+07,2.06209e+53
0.00498869,1.33064e-11,2.48116e-12,8.30309e-09,0.446417,0.982802,0.902784,4.18879e+18,6.7438e+10,9.77796e+06,2.95626e+54
0.0057412,2.49176e-12,4.62488e-13,3.59304e-09,0.446417,0.978287,0.981031,4.18879e+18,1.55841e+11,5.22159e+07,5.98807e+53
0.00182292,4.29881e-12,8.1297e-13,4.71936e-09,0.446417,0.996777,0.9675,4.18879e+18,1.18648e+11,3.02664e+07,1.03808e+54
0.0335553,7.33862e-12,9.74872e-13,6.16619e-09,0.446417,0.700172,0.945156,4.18879e+18,9.08088e+10,1.77294e+07,1.21606e+54
0.0593971,8.7275e-12,7.33057e-13,6.72441e-09,0.446417,0.442709,0.935118,4.18879e+18,8.32703e+10,1.4908e+07,9.04706e+53
0.030812,3.64931e-12,5.05771e-13,4.34825e-09,0.446417,0.73049,0.972341,4.18879e+18,1.28774e+11,3.56532e+07,6.49046e+53
0.00113384,1.96853e-10,3.72844e-11,3.1936e-08,0.446417,0.998288,0.220252,4.18879e+18,1.75333e+10,660946,1.0838e+55
0.0193142,7.3454e-10,1.19392e-10,6.16904e-08,0.446417,0.856704,0.00353274,4.18879e+18,9.07669e+09,177130,5.5666e+53
0.13438,3.02472e-11,4.69314e-13,1.25185e-08,0.446417,0.0817805,0.792541,4.18879e+18,4.47293e+10,4.30153e+06,4.90896e+53
0.00433613,8.05812e-12,1.50805e-12,6.4614e-09,0.446417,0.9864,0.939945,4.18879e+18,8.66599e+10,1.61464e+07,1.87078e+54
0.142291,2.16652e-10,2.75848e-12,3.35035e-08,0.446417,0.0671087,0.189111,4.18879e+18,1.6713e+10,600546,6.88479e+53
0.00342229,4.23685e-10,7.96516e-11,4.68523e-08,0.446417,0.990883,0.0385273,4.18879e+18,1.19513e+10,307090,4.05011e+54
0.00127444,1.22343e-10,2.31662e-11,2.51767e-08,0.446417,0.998037,0.390507,4.18879e+18,2.22406e+10,1.06348e+06,1.19395e+55
0.0125154,4.83814e-12,8.48771e-13,5.00667e-09,0.446417,0.924662,0.963497,4.18879e+18,1.1184e+11,2.68924e+07,1.07931e+54
0.019096,3.33202e-12,5.43044e-13,4.15493e-09,0.446417,0.85901,0.974715,4.18879e+18,1.34766e+11,3.90482e+07,6.9858e+53
0.0178779,3.0307e-12,5.01273e-13,3.96261e-09,0.446417,0.871772,0.976975,4.18879e+18,1.41307e+11,4.29305e+07,6.46341e+53
0.0136537,5.78269e-12,1.00277e-12,5.47362e-09,0.446417,0.91399,0.956528,4.18879e+18,1.02299e+11,2.24998e+07,1.26591e+54
0.00392628,2.22035e-10,4.16414e-11,3.39172e-08,0.446417,0.988495,0.181494,4.18879e+18,1.65091e+10,585985,9.97448e+54
0.0060909,2.21832e-12,4.10801e-13,3.39017e-09,0.446417,0.976065,0.983095,4.18879e+18,1.65167e+11,5.86522e+07,5.33004e+53
0.00114119,6.15516e-12,1.16579e-12,5.64715e-09,0.446417,0.998275,0.953794,4.18879e+18,9.91552e+10,2.11382e+07,1.4675e+54
0.0461845,1.63619e-11,1.7581e-12,9.20717e-09,0.446417,0.566347,0.881825,4.18879e+18,6.08161e+10,7.95199e+06,2.04612e+54
0.109144,3.92923e-10,1.12241e-11,4.51194e-08,0.446417,0.150562,0.0487858,4.18879e+18,1.24103e+10,331132,7.22684e+53
0.00260757,4.4791e-13,8.44917e-14,1.52337e-09,0.446417,0.994247,0.996563,4.18879e+18,3.6757e+11,2.90481e+08,1.11128e+53
0.0626526,3.84717e-10,3.03144e-11,4.46457e-08,0.446417,0.415316,0.0519704,4.18879e+18,1.25419e+10,338195,2.07926e+54
0.00150237,1.73203e-11,3.27813e-12,9.473e-09,0.446417,0.997567,0.875359,4.18879e+18,5.91095e+10,7.51196e+06,3.78718e+54
0.00542356,6.16646e-13,1.14682e-13,1.78742e-09,0.446417,0.980238,0.995272,4.18879e+18,3.13269e+11,2.10995e+08,1.5064e+53
0.119503,4.85652e-10,1.08427e-11,5.01617e-08,0.446417,0.117675,0.0239173,4.18879e+18,1.11628e+10,267906,3.42258e+53
0.129521,2.18364e-10,3.82028e-12,3.36357e-08,0.446417,0.0922115,0.186643,4.18879e+18,1.66473e+10,595837,9.41046e+53
0.184579,3.17188e-10,1.34703e-12,4.05385e-08,0.446417,0.0223837,0.0873033,4.18879e+18,1.38126e+10,410196,1.55207e+53
0.0617371,4.02579e-10,3.23006e-11,4.56704e-08,0.446417,0.422893,0.0453035,4.18879e+18,1.22605e+10,323190,1.93128e+54
0.0409084,3.3011e-12,3.88789e-13,4.1356e-09,0.446417,0.620764,0.974946,4.18879e+18,1.35396e+11,3.94139e+07,5.00263e+53
0.00102476,3.63805e-12,6.89175e-13,4.34154e-09,0.446417,0.998463,0.972426,4.18879e+18,1.28974e+11,3.57635e+07,8.84483e+53
0.00570177,3.41094e-11,6.33255e-12,1.32937e-08,0.446417,0.978532,0.769387,4.18879e+18,4.21209e+10,3.81447e+06,6.43024e+54
0.00692169,1.65573e-11,3.04867e-12,9.26199e-09,0.446417,0.970495,0.880507,4.18879e+18,6.04562e+10,7.85813e+06,3.54281e+54
0.00736858,5.11704e-12,9.39132e-13,5.14895e-09,0.446417,0.96734,0.961434,4.18879e+18,1.08749e+11,2.54267e+07,1.19165e+54
0.00127425,6.97462e-10,1.32067e-10,6.01132e-08,0.446417,0.998037,0.00469817,4.18879e+18,9.31483e+09,186547,8.18895e+53
0.122195,1.27202e-10,2.66117e-12,2.56718e-08,0.446417,0.110268,0.376141,4.18879e+18,2.18116e+10,1.02285e+06,1.32107e+54
0.0209065,4.91309e-11,7.82718e-12,1.59546e-08,0.446417,0.839696,0.68549,4.18879e+18,3.5096e+10,2.64822e+06,7.08126e+54
0.00387587,1.01598e-11,1.90589e-12,7.25524e-09,0.446417,0.988744,0.924884,4.18879e+18,7.71779e+10,1.28063e+07,2.32642e+54
0.0101951,3.36538e-11,6.035e-12,1.32046e-08,0.446417,0.945179,0.772085,4.18879e+18,4.24051e+10,3.86611e+06,6.14959e+54
0.0127646,4.8592e-13,8.5034e-14,1.58669e-09,0.446417,0.922357,0.996272,4.18879e+18,3.52901e+11,2.67759e+08,1.11808e+53
0.0038402,2.92756e-12,5.49281e-13,3.89459e-09,0.446417,0.988918,0.97775,4.18879e+18,1.43775e+11,4.4443e+07,7.08804e+53
0.0147205,1.0911e-10,1.87073e-11,2.37762e-08,0.446417,0.903684,0.432307,4.18879e+18,2.35506e+10,1.19246e+06,1.06735e+55
0.0642514,5.34587e-10,4.08056e-11,5.26282e-08,0.446417,0.402322,0.0164234,4.18879e+18,1.06396e+10,243383,8.8448e+53
0.0141724,2.39667e-10,4.13341e-11,3.52382e-08,0.446417,0.909014,0.158488,4.18879e+18,1.58903e+10,542875,8.64589e+54
0.00103495,7.58255e-10,1.43638e-10,6.26783e-08,0.446417,0.998447,0.00294446,4.18879e+18,8.93362e+09,171591,5.58186e+53
0.0261608,6.45376e-12,9.57682e-13,5.7825e-09,0.446417,0.782131,0.951606,4.18879e+18,9.68342e+10,2.01603e+07,1.20277e+54
0.0178413,4.11545e-11,6.80985e-12,1.46022e-08,0.446417,0.872152,0.728831,4.18879e+18,3.83466e+10,3.16149e+06,6.55041e+54
0.154,7.71503e-11,7.29508e-13,1.9993e-08,0.446417,0.0498384,0.552629,4.18879e+18,2.8007e+10,1.68644e+06,5.32068e+53
0.00183834,6.67784e-11,1.26283e-11,1.86006e-08,0.446417,0.996735,0.598548,4.18879e+18,3.01035e+10,1.94837e+06,9.97578e+54
0.111555,8.18982e-11,2.21026e-12,2.0599e-08,0.446417,0.142246,0.532839,4.18879e+18,2.7183e+10,1.58867e+06,1.55433e+54
0.00872826,7.90353e-12,1.43522e-12,6.39912e-09,0.446417,0.957123,0.941062,4.18879e+18,8.75033e+10,1.64622e+07,1.78254e+54
0.023868,9.4472e-12,1.44726e-12,6.99618e-09,0.446417,0.807446,0.929962,4.18879e+18,8.00357e+10,1.37723e+07,1.77629e+54
0.0178472,7.3146e-13,1.21027e-13,1.94673e-09,0.446417,0.87209,0.994394,4.18879e+18,2.87634e+11,1.77876e+08,1.58834e+53
0.0484151,2.77439e-10,2.86423e-11,3.79135e-08,0.446417,0.544141,0.118544,4.18879e+18,1.4769e+10,468966,4.48118e+54
0.00181052,6.16299e-11,1.16555e-11,1.78692e-08,0.446417,0.99681,0.622708,4.18879e+18,3.13357e+10,2.11114e+06,9.579e+54
0.0138116,2.69428e-11,4.6644e-12,1.18149e-08,0.446417,0.912483,0.812954,4.18879e+18,4.7393e+10,4.8291e+06,5.00455e+54
0.00169491,1.10437e-12,2.08922e-13,2.39203e-09,0.446417,0.99711,0.991548,4.18879e+18,2.34088e+11,1.17814e+08,2.73403e+53
0.00888554,4.87551e-12,8.84208e-13,5.02596e-09,0.446417,0.955886,0.963221,4.18879e+18,1.1141e+11,2.66863e+07,1.12405e+54
0.0930825,1.11251e-11,4.59723e-13,7.59208e-09,0.446417,0.217804,0.91804,4.18879e+18,7.37537e+10,1.16952e+07,5.57008e+53
0.0555796,5.40684e-11,4.8872e-12,1.67371e-08,0.446417,0.476417,0.659952,4.18879e+18,3.34552e+10,2.40638e+06,4.25673e+54
0.0102592,1.60359e-10,2.87401e-11,2.88242e-08,0.446417,0.944636,0.29156,4.18879e+18,1.94262e+10,811361,1.10591e+55
0.110509,2.38127e-11,6.58734e-13,1.11074e-08,0.446417,0.145805,0.832732,4.18879e+18,5.04116e+10,5.46386e+06,7.23967e+53
0.0104924,4.13625e-10,7.39754e-11,4.62927e-08,0.446417,0.942654,0.0416235,4.18879e+18,1.20957e+10,314559,4.06377e+54
0.0222013,2.54792e-10,3.9914e-11,3.63331e-08,0.446417,0.825679,0.141093,4.18879e+18,1.54114e+10,510650,7.43248e+54
0.0102607,1.46276e-10,2.62157e-11,2.75294e-08,0.446417,0.944624,0.324891,4.18879e+18,2.03399e+10,889479,1.12409e+55
0.0835691,3.26936e-10,1.66703e-11,4.11568e-08,0.446417,0.268753,0.0810233,4.18879e+18,1.36052e+10,397966,1.78262e+54
0.0155805,5.73984e-12,9.74858e-13,5.4533e-09,0.446417,0.895185,0.956843,4.18879e+18,1.0268e+11,2.26678e+07,1.23108e+54
0.01311,6.34009e-10,1.10561e-10,5.73135e-08,0.446417,0.919132,0.00765065,4.18879e+18,9.76984e+09,205217,1.11636e+54
0.00125978,9.9707e-13,1.88805e-13,2.27286e-09,0.446417,0.998064,0.992366,4.18879e+18,2.46361e+11,1.30492e+08,2.4728e+53
0.0345832,9.93913e-11,1.29904e-11,2.26926e-08,0.446417,0.688882,0.46583,4.18879e+18,2.46752e+10,1.30906e+06,7.98643e+54
0.0106901,2.48079e-11,4.42881e-12,1.13372e-08,0.446417,0.940956,0.826404,4.18879e+18,4.93902e+10,5.24468e+06,4.83041e+54
0.154374,6.08032e-11,5.69454e-13,1.7749e-08,0.446417,0.0493632,0.626626,4.18879e+18,3.1548e+10,2.13984e+06,4.70946e+53
0.00872031,1.88856e-12,3.4297e-13,3.12806e-09,0.446417,0.957186,0.985589,4.18879e+18,1.79007e+11,6.88933e+07,4.46125e+53
0.00446342,5.91628e-10,1.10645e-10,5.53648e-08,0.446417,0.985722,0.010597,4.18879e+18,1.01137e+10,219917,1.54746e+54
0.00283865,2.20347e-12,4.15281e-13,3.3788e-09,0.446417,0.993361,0.983207,4.18879e+18,1.65723e+11,5.90476e+07,5.38879e+53
0.00488431,3.47815e-11,6.48943e-12,1.34241e-08,0.446417,0.983398,0.765423,4.18879e+18,4.1712e+10,3.74076e+06,6.55559e+54
0.0480584,3.15848e-12,3.28183e-13,4.04528e-09,0.446417,0.547658,0.976015,4.18879e+18,1.38419e+11,4.11937e+07,4.22743e+53
0.0579853,6.68805e-11,5.77321e-12,1.86148e-08,0.446417,0.454977,0.598059,4.18879e+18,3.00805e+10,1.9454e+06,4.55685e+54
0.00813659,1.16047e-10,2.11734e-11,2.45203e-08,0.446417,0.961678,0.409867,4.18879e+18,2.28359e+10,1.12118e+06,1.14535e+55
0.0108673,1.2867e-11,2.29333e-12,8.16485e-09,0.446417,0.939423,0.905838,4.18879e+18,6.85798e+10,1.01119e+07,2.74171e+54
0.0643624,1.71081e-12,1.30299e-13,2.97722e-09,0.446417,0.401431,0.986936,4.18879e+18,1.88076e+11,7.60513e+07,1.6972e+53
0.0422895,1.20283e-10,1.38359e-11,2.49639e-08,0.446417,0.606281,0.396722,4.18879e+18,2.24302e+10,1.08169e+06,7.2443e+54
0.0193217,1.20554e-10,1.95929e-11,2.49919e-08,0.446417,0.856623,0.395907,4.18879e+18,2.2405e+10,1.07927e+06,1.02375e+55
0.00121581,3.53991e-11,6.7037e-12,1.35427e-08,0.446417,0.998145,0.761799,4.18879e+18,4.13465e+10,3.6755e+06,6.73998e+54
0.00207482,2.97735e-11,5.62652e-12,1.24201e-08,0.446417,0.996052,0.79546,4.18879e+18,4.50838e+10,4.36998e+06,5.90693e+54
0.00121559,1.08835e-11,2.06107e-12,7.50921e-09,0.446417,0.998145,0.919754,4.18879e+18,7.45676e+10,1.19547e+07,2.50189e+54
0.00172683,7.9326e-12,1.50056e-12,6.41087e-09,0.446417,0.997029,0.940853,4.18879e+18,8.73429e+10,1.64019e+07,1.86328e+54
0.143394,6.30134e-11,7.80312e-13,1.80687e-08,0.446417,0.0652689,0.616073,4.18879e+18,3.09898e+10,2.06479e+06,6.3446e+53
0.174472,4.3223e-11,2.39966e-13,1.49647e-08,0.446417,0.0292622,0.717293,4.18879e+18,3.74178e+10,3.01019e+06,2.2717e+53
0.0793483,2.07427e-12,1.1584e-13,3.27825e-09,0.446417,0.294351,0.984182,4.18879e+18,1.70806e+11,6.27254e+07,1.50466e+53
0.00887409,1.14455e-10,2.07592e-11,2.43516e-08,0.446417,0.955976,0.41491,4.18879e+18,2.29942e+10,1.13677e+06,1.13676e+55
0.0095186,3.91026e-10,7.05378e-11,4.50103e-08,0.446417,0.950797,0.0495192,4.18879e+18,1.24403e+10,332739,4.60998e+54
0.0327252,3.52522e-10,4.74414e-11,4.27369e-08,0.446417,0.70932,0.066568,4.18879e+18,1.31021e+10,369081,4.16799e+54
0.0424462,9.68246e-11,1.11075e-11,2.23976e-08,0.446417,0.604647,0.475108,4.18879e+18,2.50001e+10,1.34376e+06,6.96485e+54
0.00278409,1.01512e-10,1.91358e-11,2.29334e-08,0.446417,0.993576,0.458311,4.18879e+18,2.44161e+10,1.28171e+06,1.15747e+55
0.00394408,6.74371e-13,1.26463e-13,1.86921e-09,0.446417,0.988407,0.99483,4.18879e+18,2.99561e+11,1.92934e+08,1.66041e+53
0.00195919,2.04298e-11,3.86211e-12,1.02882e-08,0.446417,0.996395,0.854687,4.18879e+18,5.44256e+10,6.36861e+06,4.35647e+54
0.0117646,2.64634e-11,4.67686e-12,1.17093e-08,0.446417,0.931495,0.815955,4.18879e+18,4.78203e+10,4.91658e+06,5.03645e+54
0.0717424,1.62756e-11,1.06674e-12,9.18286e-09,0.446417,0.345457,0.882407,4.18879e+18,6.09771e+10,7.99414e+06,1.24232e+54
0.00407893,1.55204e-11,2.9085e-12,8.96727e-09,0.446417,0.98773,0.887553,4.18879e+18,6.24431e+10,8.38314e+06,3.40696e+54
0.163514,1.50725e-10,1.11482e-12,2.79449e-08,0.446417,0.0389842,0.313906,4.18879e+18,2.00374e+10,863223,4.61855e+53
0.0701462,3.99417e-11,2.70552e-12,1.43854e-08,0.446417,0.357023,0.735643,4.18879e+18,3.89244e+10,3.25748e+06,2.62677e+54
0.0379983,1.21185e-11,1.49857e-12,7.92382e-09,0.446417,0.651775,0.911061,4.18879e+18,7.06659e+10,1.07364e+07,1.80189e+54
0.0650973,2.79415e-12,2.09702e-13,3.80483e-09,0.446417,0.395569,0.978752,4.18879e+18,1.47167e+11,4.65649e+07,2.70881e+53
0.0108931,6.69836e-10,1.19359e-10,5.89106e-08,0.446417,0.939199,0.00580918,4.18879e+18,9.50497e+09,194241,9.1511e+53
0.00893003,4.68353e-12,8.49079e-13,4.92602e-09,0.446417,0.955534,0.964643,4.18879e+18,1.13671e+11,2.77802e+07,1.08098e+54
0.00111085,6.32154e-10,1.19736e-10,5.72296e-08,0.446417,0.998326,0.00776104,4.18879e+18,9.78416e+09,205819,1.22644e+54
0.0559997,9.19327e-11,8.24357e-12,2.18245e-08,0.446417,0.472625,0.493306,4.18879e+18,2.56567e+10,1.41527e+06,5.36705e+54
0.147925,5.12678e-10,5.66078e-12,5.15385e-08,0.446417,0.0581973,0.0194284,4.18879e+18,1.08646e+10,253784,1.4515e+53
0.0159668,7.01173e-12,1.18573e-12,6.02729e-09,0.446417,0.891316,0.947534,4.18879e+18,9.29014e+10,1.8556e+07,1.48281e+54
0.102956,4.62716e-12,1.52684e-13,4.89629e-09,0.446417,0.17392,0.965057,4.18879e+18,1.14361e+11,2.81186e+07,1.94469e+53
0.0191233,7.35119e-13,1.19768e-13,1.95159e-09,0.446417,0.858722,0.994366,4.18879e+18,2.86917e+11,1.76991e+08,1.57177e+53
0.00270015,1.43595e-12,2.70776e-13,2.72759e-09,0.446417,0.993899,0.989024,4.18879e+18,2.05289e+11,9.06086e+07,3.53444e+53
0.0214691,3.27319e-12,5.1769e-13,4.11808e-09,0.446417,0.833624,0.975156,4.18879e+18,1.35972e+11,3.975e+07,6.66266e+53
0.0847484,5.0663e-10,2.51779e-11,5.12336e-08,0.446417,0.261939,0.0203587,4.18879e+18,1.09292e+10,256814,6.76507e+53
0.040968,3.2498e-10,3.8236e-11,4.10334e-08,0.446417,0.620136,0.0822611,4.18879e+18,1.36461e+10,400362,4.15117e+54
0.0484468,2.8365e-10,2.92667e-11,3.83355e-08,0.446417,0.543829,0.113018,4.18879e+18,1.46064e+10,458698,4.36542e+54
0.00123983,8.42243e-13,1.59493e-13,2.08895e-09,0.446417,0.998101,0.993548,4.18879e+18,2.6805e+11,1.5448e+08,2.09138e+53
0.00349715,6.42333e-13,1.20715e-13,1.82427e-09,0.446417,0.990543,0.995075,4.18879e+18,3.06941e+11,2.02558e+08,1.58534e+53
0.104908,2.09539e-10,6.60847e-12,3.29489e-08,0.446417,0.166229,0.199753,4.18879e+18,1.69943e+10,620933,1.7422e+54
0.00356138,1.66745e-11,3.13275e-12,9.29472e-09,0.446417,0.990246,0.879714,4.18879e+18,6.02432e+10,7.80288e+06,3.63723e+54
0.0303428,1.26706e-12,1.76858e-13,2.56217e-09,0.446417,0.735695,0.990308,4.18879e+18,2.18543e+11,1.02686e+08,2.31153e+53
0.00491283,5.68533e-12,1.06058e-12,5.42734e-09,0.446417,0.983236,0.957244,4.18879e+18,1.03171e+11,2.28851e+07,1.33989e+54
0.00277008,5.84169e-10,1.10127e-10,5.50147e-08,0.446417,0.99363,0.0112224,4.18879e+18,1.01781e+10,222726,1.6311e+54
0.00374228,4.42196e-12,8.30065e-13,4.78649e-09,0.446417,0.989392,0.966584,4.18879e+18,1.16984e+11,2.94235e+07,1.0589e+54
0.00266534,4.84508e-13,9.13755e-14,1.58438e-09,0.446417,0.994031,0.996283,4.18879e+18,3.53415e+11,2.68539e+08,1.20148e+53
0.00109805,6.62019e-11,1.25395e-11,1.85202e-08,0.446417,0.998347,0.601206,4.18879e+18,3.02343e+10,1.96534e+06,9.94965e+54
0.00154383,1.35396e-11,2.56233e-12,8.37553e-09,0.446417,0.997474,0.901168,4.18879e+18,6.68548e+10,9.60955e+06,3.04751e+54
0.00353419,5.11692e-11,9.61471e-12,1.62822e-08,0.446417,0.990372,0.67484,4.18879e+18,3.43899e+10,2.54273e+06,8.56329e+54
0.0442665,4.64233e-10,5.1599e-11,4.90431e-08,0.446417,0.585836,0.0282065,4.18879e+18,1.14174e+10,280267,1.92085e+54
0.0107685,1.77749e-12,3.17097e-13,3.03468e-09,0.446417,0.940279,0.986431,4.18879e+18,1.84515e+11,7.31984e+07,4.12822e+53
0.0155428,5.04037e-12,8.56419e-13,5.11023e-09,0.446417,0.895561,0.962001,4.18879e+18,1.09573e+11,2.58135e+07,1.08734e+54
